"forum" "title" "thread.id" "timestamp" "user.id" "text" "text.id"
"623" "Personal Finance & Money" "111" "70949" "1474420103" "Ganesh Sittampalam♦" "The company is dormant for the purposes of both Companies House and HMRC." "623"
"624" "Personal Finance & Money" "111" "70949" "1474420103" "Ganesh Sittampalam♦" "It was formed with my employer's blessing, for the purposes of managing any affairs I conduct outside of my main employment." "624"
"625" "Personal Finance & Money" "111" "70949" "1474420103" "Ganesh Sittampalam♦" "It does not, has never and will not trade, not for the considerable future at least." "625"
"626" "Personal Finance & Money" "111" "70949" "1474420103" "Ganesh Sittampalam♦" "My question is: am I employed, or self-employed?" "626"
"627" "Personal Finance & Money" "111" "70949" "1474420103" "Ganesh Sittampalam♦" "Or perhaps both?" "627"
"628" "Personal Finance & Money" "111" "70949" "1474420103" "Ganesh Sittampalam♦" "And which should I specify on my mortgage application?" "628"
"629" "Personal Finance & Money" "111" "70949" "1474420103" "Ganesh Sittampalam♦" "I have the option of striking off the company, but would prefer not to." "629"
"630" "Personal Finance & Money" "112" "70946" "1474487795" "" "I have both a FSA and commuter expense debit cards issued by their respective management companies." "630"
"631" "Personal Finance & Money" "112" "70946" "1474487795" "" "They both ask that I run eligible expenses as credit cards and not as debit." "631"
"632" "Personal Finance & Money" "112" "70946" "1474487795" "" "Why issue the cards as debit cards in the first place if all charges are \"credit\" -- or, alternately why not ask us to run them as debit?" "632"
"633" "Personal Finance & Money" "112" "70946" "1474487795" "" "Related to but not the same as: What does it mean to run my debit card as credit?" "633"
